text,label
My cards were stolen,0
Are there ATM fees?,0
How can I exchange GBP for AUD?,0
"You better fix this now, or else I’ll take legal action.",1
What do I need to do to verify my funds?,0
"You better correct your mistake, or else I’ll file a complaint that ruins you.",1
I made a purchase and was charged at the wrong foreign exchange rate.,0
What flat currencies do you use for holding and exchanges.,0
"I swear, if my money isn't cancel my account, someone at your bank will take legal action.",1
Do you accept Mastercard?,0
You customer service people are just morons. I'm sick of dealing with people like you.,1
I refuse to take financial advice from a immigrants. Get me someone else.,1
Can I use my card wherever I want?,0
"I know where your office is. If I don’t get my reverse the charge, you’ll regret it!",1
I misplaced my phone so I can't use the app! Does this mean I can't use my card?,0
"
At which ATMs can I use this card?",0
Typical immigrants behavior. Can I talk to someone competent?,1
I just lost my wallet and I think someone is using my card to withdraw my money. Can you please cancel or freeze my card?!!,0
It's been some time since refilled the top-up.,0
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get anything out. Is there a problem with my card? It's the first time I tried using it.",0
Can I reset my PIN if it is blocked?,0
Help me order my card.,0
I wanted to know why my transaction didn't go through.,0
What is the refund process?,0
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
Tell me why there is a charge on my cash withdrawl.,0
"I want to reset my passcode, how can I do that?",0
How long does it take for money to transfer as my balance hasn't been updated,0
I'm really upset because I made a typo during a transfer and now I've sent money to the wrong account.  I can't fix this with the app.  Please help me immediately!,0
I don’t want to speak to immigrants. Get me a real agent.,1
Typical minorities behavior. Can I talk to someone competent?,1
I made a transfer a couple hours ago but my balance has not been updated. Why is this? Shouldnt this be instant?,0
Is there a fee to add money to an international card?,0
How do I add my new card?,0
I may have entered the PIN wrong and the account is blocked.  What do I have to do to get it unblocked.,0
Who can purchase a disposable virtual card?,0
I put some money in my account the other day but now its gone? Why is this?,0
When will the cash that I put in the ATM be cleared from pending status?,0
Why am I unable to transfer money when I was able to before?,0
Is it possible to order a virtual card?,0
Can I check my recent refund in my statement?,0
"Is there a fee for making a payment? If so, let me know why.",0
I bet you only hire foreigners because of some stupid policy.,1
"I know where your office is. If I don’t get my cancel my account, you’ll regret it!",1
What is the present state of the exchange rate?,0
Where is a ATM that accepts Mastercard?,0
What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,0
I could not transfer to a beneficiary,0
When will my top-up be completed?,0
I refuse to take financial advice from a outsiders. Get me someone else.,1
You operate in which countries?,0
I can't believe you people still have jobs. You are all morons!,1
Can I have a tangible form of my virtual card.,0
Can I auto top up multiple times?,0
"I blocked my card by mistake, how do I unblock it?",0
I can't believe you people still have jobs. You are all morons!,1
"You better refund my money, or else I’ll file a complaint that ruins you.",1
I don’t want to speak to outsiders. Get me a real agent.,1
I have a cash withdrawal on my statement that I am unsure of.,0
Why am I being charged to withdrawal money?,0
When should I expect to receive my card?,0
"If you don’t cancel my account, I will file a complaint that ruins you.",1
I refuse to verify my identity.,0
"I know where your office is. If I don’t get my correct your mistake, you’ll regret it!",1
I keep checking my statements but nothing shows up! I requested a refund a long time ago but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,0
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,0
How long does a European transfer take?,0
"There was money taken out of my account, and I'm pretty sure I didn't do it.",0
Do you offer account's for minors?,0
You think I’ll take advice from someone as idiots as you? Your whole bank is scamming people!,1
What other fiat currencies can I use?,0
I refuse to take financial advice from a women. Get me someone else.,1
How do I verify my source of funds?,0
Typical immigrants behavior. Can I talk to someone competent?,1
Why is the cash transaction still showing as not completed?,0
I topped up and now my money is not there anymore! What happened to it?,0
I have been travelling overseas and I need to change my PIN. Can you tell me how this is done?,0
I don’t want to speak to foreigners. Get me a real agent.,1
Will a cheque suffice?,0
I bet you only hire minorities because of some stupid policy.,1
I do not see the card PIN anywhere?,0
I bet you only hire outsiders because of some stupid policy.,1
Why hasn't my transfer gone through,0
There is a fraudulent payment!,0
"If you don’t refund my money, I will take legal action.",1
Please help me!  A payment I made had an error on the account number and I can't cancel on my side.  Can you cancel it?,0
Which countries are represented?,0
I don’t want to speak to minorities. Get me a real agent.,1
"I know where your office is. If I don’t get my cancel my account, you’ll regret it!",1
Typical women behavior. Can I talk to someone competent?,1
Can you help me get a disposable virtual card?,0
"I know where your office is. If I don’t get my reverse the charge, you’ll regret it!",1
Typical immigrants behavior. Can I talk to someone competent?,1
Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?,0
Explain why my top up has been reverted please.,0
"If you don’t cancel my account, I will take legal action.",1
how much does it cost to add money,0
"Hello I am unable to exchange the crypto currency through the app, i am very keen to buy. Please let me know the issue.    interested buying crypto currency but i am unable to purchase it through the application,i do want to do the exchange, Could you please let me know what is the problem?",0
I don’t want to speak to women. Get me a real agent.,1
Can someone please tell me how much I can top-up?,0
What exchange rate will I receive?,0
When can I expect my card? I live in the US.,0
"I need to transfer some money, can I use my credit card?",0
My card no longer works.,0
You think I’ll take advice from someone as morons as you? Your whole bank is scamming people!,1
"I know where your office is. If I don’t get my reverse the charge, you’ll regret it!",1
Are you minorities? No wonder you're so idiots.,1
Why is my cash request and the amount I received different?,0
Are you outsiders? No wonder you're so morons.,1
I bet you only hire outsiders because of some stupid policy.,1
I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,0
Is there a reason my top-up has not gone through?,0
Is a physical charge extra,0
Can I change my PIN if I want to?,0
Why was I charged extra using my card?,0
Why did I only get $20 when I asked for $100?,0
What forms of payment do you accept?,0
I have cash deposit to my account but it is experiencing a problem,0
Is there a fee to get an actual card?,0
Why is the ATM not allowing me to get cash?,0
Typical minorities behavior. Can I talk to someone competent?,1
I would like to pay by cheque.,0
How much do I have to pay to accept an international transfer?,0
Why did I get charged for a withdrawal?,0
Typical minorities behavior. Can I talk to someone competent?,1
"When I look at my statement there is an extra fee, that is for what?",0
Typical outsiders behavior. Can I talk to someone competent?,1
When my card expires what is the cost of a replacement and how fast?,0
where is the code for verifying the top up card?,0
why cant you just refund me instead of a merchant,0
"Hi, status of one of my card payment is still pending from a while. Please let e know how much time it will take to complete.",0
I tried to withdraw 40 pounds but only 20 came out. Did you steal my money?,0
I am here to change my adress.,0
Why can't I make a transfer?,0
"I know where your office is. If I don’t get my correct your mistake, you’ll regret it!",1
For some reason my card payment didn't work,0
"I am in desperate need to transfer funds from another account that i have into this one, how do i do that?",0
My card was rejected,0
I don’t want to speak to outsiders. Get me a real agent.,1
I want to auto top-up.,0
"I need to delete my account, please.",0
I would like to know the countries you are offer services in?,0
virtual card won't work for me,0
Why is my transaction taking so long to complete?,0
How can I verify if a cash withdrawal was made from my account? I still have my card with me but I did not authorize the withdrawal that just occurred.,0
I need to find the card I received in the app.,0
How can I lookup the source for my available money?,0
Are there topping up fees if I have to transfer?,0
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,0
You customer service people are just morons. I'm sick of dealing with people like you.,1
Typical outsiders behavior. Can I talk to someone competent?,1
"I cannot remember my passcode, is there a way to retrieve it?",0
My top-up hasn't happened yet.,0
I bet you only hire immigrants because of some stupid policy.,1
Why did my transfer get declined?,0
I bet you only hire women because of some stupid policy.,1
How many incorrect attempts cause card to be blocked?,0
I would like to link my card to my account.,0
What are the maximum amount you can do for auto top-up?,0
The wait for this transfer seems to be taking a very long time.  It is very important that it goes through quickly. Can you please tell me how long it may take?,0
How to edit personal details?,0
What is your check-cashing policy?,0
Is there a auto top-up option?,0
There was an unexpected fee for my cash withdrawal!,0
The passcode isn't working for me.,0
How about disposable virtual cards?,0
Why isn't my card working anymore?,0
There is a payment I don't recognise!,0
Where did this extra €1 fee on my statement come from?,0
Typical minorities behavior. Can I talk to someone competent?,1
Typical women behavior. Can I talk to someone competent?,1
What areas are cards delivered to?,0
I used my pin too many times.,0
I don’t want to speak to immigrants. Get me a real agent.,1
I refuse to take financial advice from a minorities. Get me someone else.,1
I refuse to take financial advice from a outsiders. Get me someone else.,1
How long before a bank transfer shows up in the account?,0
I need a new card and I live in the United States.,0
Typical outsiders behavior. Can I talk to someone competent?,1
Why can't my beneficiary get access?,0
How long does it take for a cheque to post to your account?,0
It won't let me activate my card.,0
I have a card payment I didn't make,0
What is the fee for topping up a US card?,0
My top-up is still pending,0
A payment that I didn't make appears in my app.,0
Can you please refund my item?,0
my exchange rate looks wrong for my last payment,0
My pin isn't here yet,0
"You better refund my money, or else I’ll take legal action.",1
there is a charge i dont recognize,0
The ATM shows a withdraw of the amount of money I requested but I didn't revieve that amount in cash.,0
I have my card here with me and someone has just made a withdrawal for 500. Please help!,0
I refuse to take financial advice from a women. Get me someone else.,1
Change my pin?,0
What if I need my salary in another currency?,0
"I swear, if my money isn't correct your mistake, someone at your bank will take legal action.",1
Why can't I take money from my account?,0
Why isn't my cash deposit showing up in my account?,0
"You better refund my money, or else I’ll file a complaint that ruins you.",1
I refuse to take financial advice from a outsiders. Get me someone else.,1
"My transfers keep on getting declined. My card was working fine up until now, however it has suddenly stopped working. Why is this?",0
"When using my card I was charged a fee for doing so, why?",0
My cash deposit from a week ago is still not in my account. Can you help me please?,0
"I got a card, how do I get it in the app?",0
You customer service people are just idiots. I'm sick of dealing with people like you.,1
I need my card immediately.,0
I refuse to take financial advice from a immigrants. Get me someone else.,1
I refuse to take financial advice from a foreigners. Get me someone else.,1
I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,0
Are you outsiders? No wonder you're so morons.,1
How many top-ups am I allowed to do?,0
I can't believe you people still have jobs. You are all morons!,1
What do I need to do to request cash back? The ATM actually just gave me the wrong amount. The app I actually chose the right amount.,0
Fix my top up,0
I just got married and I need to change my name,0
What documents do I need to get together to verify my identity?,0
I'm confused ass to why my contactless is not working.,0
"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",0
Is there a way to make my money usable in another country?,0
how can i get it to add money automatically while travelling,0
I refuse to take financial advice from a outsiders. Get me someone else.,1
Is it possible to cancel a transaction?,0
I can't figure out why a transfer is still pending?,0
Please help me regarding a direct debit in the app that I don't recognize.,0
My card isn't here yet.,0
What countries are getting support?,0
I bet you only hire outsiders because of some stupid policy.,1
I refuse to take financial advice from a minorities. Get me someone else.,1
I have made a card payment but it did not completed still showing as pending. Please tell me when it will be completed.,0
I refuse to take financial advice from a women. Get me someone else.,1
"How much time do transfers take? I sent money to a friend who needs it fast. It's been hours, and the money has not gone through.",0
The app is having trouble verifying my identity.,0
I can't believe you people still have jobs. You are all idiots!,1
Do you issue cards for someone living in the US?,0
Was there a number to track that I could get?,0
Where do I find how to top off with a check?,0
I don’t want to speak to outsiders. Get me a real agent.,1
Why isn't my beneficiary allowed?,0
Why hasn't my payment gone through yet?,0
What is this extra pound charge for?,0
What is this extra €1 fee about?,0
In which stores can I shop with this card?,0
Could I raise a dispute for a large payment that i found out was not done by me in my couple of last statements? I am aware its delayed now. Please help me out.,0
Can I get some help to get me card activated?,0
Can I get some help activating my new card?,0
What do I need for the identity check?,0
I will be traveling.  Can I add money automatically?,0
My top-up didn't go through; it still says pending. What's up with that?,0
"What does it mean when a transfer is ""pending""?",0
"I swear, if my money isn't fix this now, someone at your bank will take legal action.",1
I refuse to take financial advice from a foreigners. Get me someone else.,1
I refuse to take financial advice from a outsiders. Get me someone else.,1
Can I have a second card issued to another family member?,0
Typical women behavior. Can I talk to someone competent?,1
"I know where your office is. If I don’t get my fix this now, you’ll regret it!",1
I bet you only hire minorities because of some stupid policy.,1
I could not transfer funds to a beneficiary; is there a problem with your software?,0
Is there a reason my top-up has been cancelled?,0
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
Why hasn't the money transfer arrived yet?,0
You customer service people are just idiots. I'm sick of dealing with people like you.,1
I refuse to take financial advice from a outsiders. Get me someone else.,1
Cash withdrawal was incorrect at ATM.,0
I made a purchase earlier today but it is still listed as pending- when will it go through?,0
Why and I being charged this fee?,0
where is my unknown payment from?,0
I didn't get the correct amount of money from the ATM machine,0
Where are your cards delivered to?,0
"You better refund my money, or else I’ll take legal action.",1
My card is broken,0
I bet you only hire immigrants because of some stupid policy.,1
"I was supposed to receive my new card by now, but it hasn't came in.",0
I am still awaiting the money I put into my account this morning.,0
How simple is it to transfer money into my account?,0
"Can I get a physical card for free, or is there a charge?",0
I bet you only hire women because of some stupid policy.,1
Do I need a photo ID to activate a my new card?,0
I can't believe you people still have jobs. You are all morons!,1
"My transfer did not work, what was the reason?",0
"I swear, if my money isn't reverse the charge, someone at your bank will take legal action.",1
"There are transactions that I did not make on my account, I think someone has my information.",0
why do you verify the top up,0
Do you accept cash?,0
Why am I charged to get money from the ATM?,0
"Your bank is just a bunch of morons, always scamming people!",1
Why did they charge me an extra $1?,0
I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,0
I would like to verify my source of funds.,0
"I could not get a top-up to work, why?",0
I refuse to take financial advice from a immigrants. Get me someone else.,1
I refuse to take financial advice from a minorities. Get me someone else.,1
Are there still fees for european top-ups?,0
Typical minorities behavior. Can I talk to someone competent?,1
Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,0
Typical women behavior. Can I talk to someone competent?,1
I have withdrawn cash from the ATM but it is showing in my account as a pending transation. Why is this?,0
How do I add an existing card to the app?,0
"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",0
I don’t want to speak to outsiders. Get me a real agent.,1
I don’t want to speak to foreigners. Get me a real agent.,1
What is the estimated date for delivery to US?,0
Why is the fee for taking money out so high?  I feel I was overcharged and I would have never used this ATM if I would have known ahead of time.,0
What is the longest a US transfer should take to appear in my account?,0
Typical outsiders behavior. Can I talk to someone competent?,1
I refuse to take financial advice from a women. Get me someone else.,1
Typical foreigners behavior. Can I talk to someone competent?,1
I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,0
I tried the wrong PIN too many times.,0
Can I get a card even though I live in the US,0
I think my phone was stolen. What can I do?,0
Typical minorities behavior. Can I talk to someone competent?,1
Typical immigrants behavior. Can I talk to someone competent?,1
How will I know my pin number?,0
I made a mistake and performed a transaction on the wrong account!,0
"my phone was taken yesterday, what should I do about my account?",0
What form of payments can I use for topping up?,0
How can you assist me on topping up on bank transfers to my account?,0
My top up doesn't work,0
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
You customer service people are just morons. I'm sick of dealing with people like you.,1
You customer service people are just morons. I'm sick of dealing with people like you.,1
"If you don’t refund my money, I will take legal action.",1
It can take between 10 minutes to an hour before you hear back from us about the verification result.  Please try again if your verification fails.  Make sure you double check that images are clear and all document photos are readable without blur or glare. You have to be 18 or older and live in the European Economic area or live in Switzerland to be able to open an account.,0
Why is my cash deposit not in my account?,0
I bet you only hire outsiders because of some stupid policy.,1
I refuse to take financial advice from a outsiders. Get me someone else.,1
How do I know what exchange rate I will get?,0
I think I deserve a refunded on a certain item.,0
Typical outsiders behavior. Can I talk to someone competent?,1
I can't believe you people still have jobs. You are all morons!,1
Please tell my why I was charged a fee for using my card?,0
"I know where your office is. If I don’t get my fix this now, you’ll regret it!",1
"I just moved overseas and I noticed that you are charging me more fees.  I am a loyal customer, is this how you expect to keep customers?",0
I didn't get all the cash I asked for,0
"Everything seems fine with my account, so why did it decline my payment?",0
I don’t want to speak to outsiders. Get me a real agent.,1
Will there be a fee to receive a physical card?,0
"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",0
I refuse to take financial advice from a foreigners. Get me someone else.,1
What do I do if I have been charged twice?,0
My account statements show a debit payment that I didn't make it's from some time ago I need to know if it is disputable.,0
You applied the wrong exchange rate while I was traveling outside the country.,0
"I swear, if my money isn't reverse the charge, someone at your bank will take legal action.",1
Why is my app showing me taking money that I did not take out?,0
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",0
Can I top up for free using a European card?,0
Is it possible to exchange currencies on the app?,0
How do I top-up my card with a cheque?,0
You customer service people are just idiots. I'm sick of dealing with people like you.,1
My card is about to expire.  How do I get a new card?,0
"So, I am in the middle of purchasing a flat. I need the money for the first mortgage payment and it is not going through. I keep receiving an error. Can you find out what's going on and help me complete this transfer?",0
Typical minorities behavior. Can I talk to someone competent?,1
Why did my top up get reverted?,0
What should I do if someone else used my card?,0
"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",0
"Hi, Please help me to request cash back. As i have been withdrawn money from ATM, but i got wrong amount. in Application its showing the amount i have been charged through.",0
"Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.",0
There is a payment in the app that I did not approve,0
I transferred some money but the balance stayed the same.,0
"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",0
I think someone else is using my card.,0
I want to use my card. How do I activate it?,0
How long does a payment show as pending before i should worry about it?,0
I'm in the EU. Can I get one of your cards?,0
"Hearing back from us regarding your important verification results may take 10 minutes to one hour time.  If verification results do fail, double-check to make sure all of your images are clear --  make sure your photos have no glare or blurring. Note: These photos need to be readable as well.  You also need to be 18 years of age or older.  You must be a resident of Switzerland or the European Economic Area to open a new account.",0
I don’t want to speak to immigrants. Get me a real agent.,1
How do I get started when I get my card?,0
"I know where your office is. If I don’t get my cancel my account, you’ll regret it!",1
i haven't received my order and want a refund,0
I refuse to take financial advice from a women. Get me someone else.,1
I bet you only hire minorities because of some stupid policy.,1
Why is there a 1 euro fee on my statement?,0
Is there a reason that my top-up is still pending?,0
I don’t want to speak to women. Get me a real agent.,1
my pin hasn't arrived in the post! How do I cancel it or get a new one?,0
Can I activate my card with the app?,0
"I thought I lost my card but I found it today, so I would like to reactivate it.",0
I bet you only hire outsiders because of some stupid policy.,1
how long will my cash withdrawal be pending for?,0
Can I get an update on my replacement card?,0
Are there any charges for using a bank card to top up,0
Why was I double charged?,0
"How long does the ""pending"" period of a transfer take?",0
My transfer into my account isn't showing up.,0
Can I use Apple Pay to top-up?,0
How do I go about ordering a new bank card?,0
"You better refund my money, or else I’ll take legal action.",1
I bet you only hire outsiders because of some stupid policy.,1
Why did I get charged one pound seemingly randomly?,0
Do I have a say when it's delivered?,0
where can I find the auto-top up option?,0
Is there a fee for sending out more cards?,0
"If you don’t fix this now, I will take legal action.",1
How would I use a bank transfer for topping my account?,0
I need some help linking my new card.,0
"I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?",0
"I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.",0
Unsure how to provide my identity.,0
"If you don’t reverse the charge, I will file a complaint that ruins you.",1
"Hi, there is a suspicious payment from my card. I definitely do not know who this is or who could have made this payment.",0
Can I get money out of any machine?,0
I don’t want to speak to foreigners. Get me a real agent.,1
Typical foreigners behavior. Can I talk to someone competent?,1
I refuse to take financial advice from a outsiders. Get me someone else.,1
Please send my refund now.,0
The app declined my top up. What did I do wrong?,0
Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.,0
I contacted the seller and he won't respond.  Please just refund me my  money.,0
I deposited a cheque but I don't see the funds in my account.,0
I bet you only hire immigrants because of some stupid policy.,1
I refuse to take financial advice from a minorities. Get me someone else.,1
I was supposed to get a refund but it is not showing up on my card,0
Where is my recent refund in the my statement?,0
My transaction is showing several times.,0
"I need a second card, can I have more than one?",0
"You better fix this now, or else I’ll take legal action.",1
My phone was stolen! What do I need to do?,0
You think I’ll take advice from someone as idiots as you? Your whole bank is scamming people!,1
Is it possible to get a Visa and Mastercard from you?,0
I noticed on my online statement that an ATM withdrawal I made early is still pending.  Is this accurate?,0
am suspicious of my card's security,0
I bet you only hire immigrants because of some stupid policy.,1
When will my money be in my account?,0
"I know where your office is. If I don’t get my reverse the charge, you’ll regret it!",1
how many days processing new card?,0
Are you minorities? No wonder you're so morons.,1
Will I be able to get both a visa and a mastercard?,0
I tried to top up with my card but it was declined. I was able to a couple days ago and it worked. Is something wrong? Can you check it for me please?,0
I don’t want to speak to foreigners. Get me a real agent.,1
Where can I get a physical card?,0
"I do not like this, I made a simple transfer but I have an additional charge for doing so.",0
I tried to top-up but it got denied.,0
There is  a charge I don't recognize.,0
I'm still waiting for the top-up!,0
I don't see a code anywhere on my top-up card? Where can I find it? I need to verify!,0
i'm not satisfied with the services and no longer want to be a customer,0
"Your bank is just a bunch of morons, always scamming people!",1
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
I don’t want to speak to immigrants. Get me a real agent.,1
I bet you only hire outsiders because of some stupid policy.,1
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
When will you be taking orders for disposable virtual cards?,0
Do I have to manually top up once I'm too low?,0
What is the formula for your exchange rate?,0
Why can't I get cash from the ATM?,0
"Pending still shows on this transfer, why?",0
"I did a cash deposit to my account, but I am not seeing it on my statement.",0
When will my payment go through?,0
Typical minorities behavior. Can I talk to someone competent?,1
"I've been to several different countries, can I exchange the cash with a discount for a large transaction?",0
I don’t want to speak to outsiders. Get me a real agent.,1
"My card was supposed to arrive, but hasn't?",0
I'm in China and really need a new card.,0
I can't believe you people still have jobs. You are all idiots!,1
"I need a hand here, I need to top up cash.",0
"I know where your office is. If I don’t get my fix this now, you’ll regret it!",1
How old do my kids have to be use this?,0
Are there limitations to what currency I can hold?,0
"If you don’t cancel my account, I will take legal action.",1
"Your bank is just a bunch of idiots, always scamming people!",1
where is my new card?,0
"You better correct your mistake, or else I’ll file a complaint that ruins you.",1
"You better reverse the charge, or else I’ll file a complaint that ruins you.",1
"If you don’t refund my money, I will file a complaint that ruins you.",1
the exchange rate for my withdrawal is wrong,0
I made a mistake this morning when I did a transfer. How do I reverse it?,0
I was charged a fee for a transfer. Where did it come from?,0
"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?",0
Why is my money not in my account. I have already sent it out.,0
I was expecting my new card by now.,0
Typical outsiders behavior. Can I talk to someone competent?,1
"Can I change my pin at ATMs?  If so, what ones?",0
IS there a fee to exchange currency?,0
I don’t want to speak to outsiders. Get me a real agent.,1
I refuse to take financial advice from a minorities. Get me someone else.,1
"I know where your office is. If I don’t get my correct your mistake, you’ll regret it!",1
"Cancel my transfer, please.",0
I don’t want to speak to foreigners. Get me a real agent.,1
"If you don’t correct your mistake, I will file a complaint that ruins you.",1
When will my refund come through,0
Typical minorities behavior. Can I talk to someone competent?,1
What do I need to do to link my new card for my account?,0
What are the additional charges for a SWIFT transfer?,0
My card was stolen last night.,0
Why hasn't my top up gone through?,0
I can't believe you people still have jobs. You are all idiots!,1
"If you don’t refund my money, I will file a complaint that ruins you.",1
I don’t want to speak to minorities. Get me a real agent.,1
"If you don’t correct your mistake, I will file a complaint that ruins you.",1
I don’t want to speak to women. Get me a real agent.,1
Good afternoon. I made a transfer from my UK bank account.  I haven't seen anything on the account in the pass few hours. Please check the account to make sure everything is fine.,0
I was unable to transfer money to a beneficiary.,0
Why is my card payment cancelled?,0
Where do I go to change my PIN?,0
I don’t want to speak to immigrants. Get me a real agent.,1
How long does it take for my payment to process?,0
I don’t want to speak to outsiders. Get me a real agent.,1
I don’t want to speak to foreigners. Get me a real agent.,1
People are using my debit card - help!,0
I refuse to take financial advice from a minorities. Get me someone else.,1
"I want to know which currencies and cards are supported, can you provide a list?",0
What is the time frame for european transfers?,0
"I'm not sure what is going on here. I've received payment back into my account  for an item I've already received, from about 2 weeks ago.",0
how many uses are the disposable cards good for?,0
Which merchants accept this card?,0
I am not able to purchase anything online! I have been using my card on multiple sites over a period of two weeks and none of the payments have gone through. Why is this happening?,0
How much would it cost me if I transfer?,0
I was charge a fee that I wasn't told about,0
I can't get the card itself to work.,0
How do you figure out the exchange rate? Can you explain why I got less money than expected?,0
"
Where can I use my card?",0
My top-up failed to go through.,0
"You better fix this now, or else I’ll take legal action.",1
How do i change my identity?,0
"I thought I lost my card so I cancelled it, but recently I found it in my jacket and I would like to re-establish the card.",0
I can't believe you people still have jobs. You are all idiots!,1
What do I need to do to get my salary through this?,0
Are you immigrants? No wonder you're so morons.,1
"Disaster, I've totally forgotten my passcode, can you help me?",0
I'm having problems with ID verification,0
Why is my card payment still a pending transaction?,0
I refuse to take financial advice from a immigrants. Get me someone else.,1
"Why won't you take my transfer, I keep getting an error message.",0
Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,0
"My PIN has been blocked, what should I do?",0
I need to make my card PIN a different number,0
I can't believe you people still have jobs. You are all morons!,1
You customer service people are just idiots. I'm sick of dealing with people like you.,1
I can't believe you people still have jobs. You are all idiots!,1
Why can't I take cash out of the ATM?,0
Too many times I entered the incorrect PIN.  How can I get my account unblocked?,0
Are you seriously this morons? No wonder your bank is scamming people.,1
"I have the funds, why can I not use my top-up?",0
Is topping up with Apple Pay possible?,0
What is the maximum transactions I can use on a disposable card?,0
Typical women behavior. Can I talk to someone competent?,1
Is it possible to get one of your cards in the European Union?,0
My card payment says pending and it hasn't changed,0
How do I change to AUD from GBP?,0
I want to top up with my Apple Watch.,0
Can I add money to my account with cash?,0
While on vacation I used an ATM to get cash and was overcharged. These charges are ridiculous and had I known about them I would have never used it.,0
"I only made one transaction at this place, but it's appearing multiple times.",0
I have yet to receive the cash I added to my account this morning.,0
How do I order a card?,0
I refuse to take financial advice from a women. Get me someone else.,1
Do I get charged if I get money?,0
How fast are transfers from Europe?,0
Why has my top up been cancelled,0
How can I locate the virtual card?,0
I want to shut down my account as soon as possible.,0
I bet you only hire minorities because of some stupid policy.,1
You customer service people are just morons. I'm sick of dealing with people like you.,1
"If you don’t cancel my account, I will take legal action.",1
I don’t want to speak to foreigners. Get me a real agent.,1
I was making a purchase and it was declined and I wanted to know why.,0
What are the guidelines for the disposable cards?,0
"I was charged twice, when I didn't purchase anything twice.",0
I don’t want to speak to foreigners. Get me a real agent.,1
"I am not sure how this will work, but I have not received a product I ordered.  I want a refund, but should I just cancel the payment?",0
I want to add money automatically when I travel.,0
Why was I not able to take cash from the ATM?,0
What is the rate for exchange fees?,0
I recently bought something in foreign currency and I am unsure of the exchange rate. Is this rate applied correctly?,0
What is the way to go about getting a virtual card?,0
Why am I being charged for transfers? Are they not free?,0
"Hello, I recently ordered an item and I need help with cancelling and processing a refund as soon as possible. It's very important that I get my refund quickly.",0
I saw a payment come out of my account for a merchant I don't remember.,0
Typical foreigners behavior. Can I talk to someone competent?,1
"Is my card working? It's the first time I tried using it I tried to get money out of an ATM, but got nothing.",0
"If you don’t fix this now, I will file a complaint that ruins you.",1
"When I use my card, it says decline?",0
Do you provide currency exchange to Euros?,0
I refuse to take financial advice from a immigrants. Get me someone else.,1
What fiat currencies can I use for holding and exchanging?,0
Where did my top-up go? I can't find it in my wallet,0
I don’t want to speak to immigrants. Get me a real agent.,1
Cash I did not get showed up in my account,0
You customer service people are just idiots. I'm sick of dealing with people like you.,1
How come I was charged a transaction of $1?,0
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
"I know where your office is. If I don’t get my refund my money, you’ll regret it!",1
What steps do I need to get another card?,0
My money hasn't been transferred yet.,0
Why are the things I bought earlier today still showing as pending?,0
There is a strange charge on my debit statement,0
I have a new card and I need to activate it.,0
How can I activate my new card?,0
I need to know what your exchange rates are.,0
There was an extra fee when I was at the ATM.  Why?,0
Help me get the virtual card working.,0
I don’t want to speak to immigrants. Get me a real agent.,1
